title:P                                                                               , recorded:02.07.20 11.08.55, sampling:128, subject:N                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
4,0,4216.922974,4232.307589,4240.512717,4228.205025,4222.563999,4217.435794,4221.025538,4220.512717,4234.871691,4219.487076,4203.07682,4234.358871,4216.410153,4220.512717
5,0,4215.897333,4225.128102,4231.281948,4220.512717,4218.974256,4213.33323,4213.33323,4214.358871,4228.717845,4209.743487,4200.512718,4224.615281,4213.33323,4217.948615
6,0,4217.948615,4224.102461,4239.487076,4222.051179,4225.640922,4217.948615,4213.846051,4214.358871,4225.640922,4207.179384,4203.07682,4218.974256,4213.33323,4218.461435
7,0,4224.615281,4234.358871,4251.794768,4234.871691,4234.358871,4223.07682,4218.461435,4217.948615,4230.769127,4218.461435,4211.281948,4228.717845,4216.922974,4226.153743
8,0,4229.230666,4237.948614,4248.205024,4235.897332,4230.256307,4218.974256,4215.384512,4217.435794,4232.307589,4223.07682,4212.307589,4234.871691,4218.974256,4232.307589
9,0,4230.256307,4235.897332,4244.615281,4228.205025,4222.563999,4216.410153,4215.384512,4214.358871,4227.179384,4212.307589,4203.589641,4231.794768,4216.922974,4232.307589
10,0,4233.84605,4237.435794,4247.179383,4230.256307,4223.07682,4216.410153,4215.384512,4215.384512,4228.717845,4207.692205,4201.025538,4230.256307,4212.82041,4229.743486
11,0,4236.922973,4245.640922,4249.230665,4240.512717,4229.230666,4218.974256,4212.82041,4222.051179,4238.461435,4217.948615,4212.82041,4234.871691,4218.461435,4236.922973
12,0,4237.435794,4253.333229,4252.820409,4245.640922,4238.974255,4225.640922,4221.025538,4226.153743,4241.538358,4229.230666,4224.615281,4241.538358,4232.820409,4250.769127
13,0,4236.922973,4248.205024,4249.743486,4239.487076,4238.974255,4224.102461,4224.615281,4222.563999,4236.410153,4232.307589,4224.615281,4241.025537,4232.820409,4246.153742
14,0,4229.743486,4235.897332,4237.435794,4232.307589,4228.717845,4215.384512,4214.358871,4217.435794,4231.281948,4225.640922,4211.794769,4227.692204,4215.897333,4229.230666
15,0,4219.999897,4225.640922,4225.128102,4225.640922,4224.615281,4211.281948,4207.692205,4213.846051,4226.153743,4209.743487,4198.461436,4212.307589,4206.153743,4221.538358
16,0,4222.051179,4225.640922,4225.640922,4226.153743,4225.640922,4213.846051,4213.33323,4215.897333,4226.153743,4205.128102,4205.640923,4216.922974,4218.461435,4229.743486
17,0,4226.153743,4228.717845,4230.769127,4230.256307,4218.461435,4214.358871,4214.871692,4218.461435,4226.153743,4211.794769,4211.794769,4227.179384,4225.128102,4229.230666
18,0,4222.563999,4228.205025,4230.769127,4230.769127,4218.974256,4212.307589,4214.358871,4216.410153,4222.051179,4213.846051,4202.564,4224.615281,4216.922974,4219.487076
19,0,4220.512717,4224.102461,4229.230666,4228.717845,4229.230666,4211.281948,4214.871692,4213.846051,4224.615281,4217.948615,4201.538359,4225.128102,4217.948615,4222.051179
20,0,4227.179384,4233.33323,4240.512717,4237.435794,4236.922973,4217.948615,4219.487076,4218.974256,4236.922973,4231.281948,4217.948615,4237.435794,4232.820409,4237.948614
21,0,4229.743486,4241.025537,4247.179383,4241.538358,4231.281948,4220.512717,4220.512717,4219.999897,4233.84605,4227.692204,4220.512717,4236.410153,4233.33323,4239.487076
22,0,4229.230666,4237.948614,4238.461435,4236.922973,4225.640922,4215.384512,4216.922974,4214.871692,4226.153743,4214.871692,4209.743487,4229.230666,4227.179384,4231.794768
23,0,4229.230666,4235.897332,4232.820409,4233.84605,4225.640922,4212.82041,4215.897333,4215.384512,4230.769127,4215.384512,4205.640923,4232.307589,4228.205025,4232.820409
24,0,4230.769127,4236.922973,4235.384512,4234.871691,4225.640922,4216.922974,4216.922974,4219.487076,4235.384512,4222.051179,4212.82041,4236.922973,4231.794768,4233.84605
25,0,4227.692204,4231.794768,4232.820409,4229.230666,4221.025538,4215.897333,4214.871692,4218.974256,4230.256307,4219.487076,4218.461435,4231.794768,4229.743486,4229.230666
26,0,4223.58964,4228.717845,4229.743486,4226.666563,4221.538358,4214.358871,4218.974256,4223.07682,4231.281948,4219.487076,4217.948615,4230.769127,4227.692204,4227.692204
27,0,4224.102461,4229.743486,4232.307589,4229.743486,4225.640922,4217.435794,4222.563999,4228.205025,4232.820409,4219.999897,4211.794769,4231.794768,4225.640922,4225.128102
28,0,4222.563999,4227.692204,4230.769127,4228.717845,4223.07682,4214.871692,4215.384512,4221.025538,4223.58964,4212.307589,4206.666564,4223.07682,4223.58964,4218.461435
29,0,4218.461435,4224.102461,4223.07682,4225.640922,4215.897333,4205.640923,4208.205025,4208.205025,4214.358871,4201.538359,4208.205025,4214.871692,4220.512717,4215.384512
30,0,4214.871692,4221.538358,4219.999897,4223.58964,4213.846051,4204.102461,4210.769128,4208.205025,4214.871692,4203.07682,4207.692205,4216.410153,4215.384512,4216.410153
31,0,4217.435794,4223.58964,4226.666563,4226.153743,4224.102461,4212.82041,4215.897333,4217.435794,4221.025538,4212.82041,4206.666564,4226.153743,4219.487076,4225.128102
32,0,4222.051179,4228.717845,4230.256307,4228.205025,4224.615281,4213.846051,4212.307589,4217.435794,4220.512717,4209.230666,4206.153743,4232.307589,4225.640922,4231.794768
33,0,4223.07682,4229.743486,4223.07682,4225.640922,4208.205025,4207.179384,4206.153743,4210.769128,4214.871692,4203.589641,4206.666564,4228.205025,4222.051179,4224.102461
34,0,4217.948615,4221.538358,4216.410153,4220.512717,4201.025538,4204.615282,4206.666564,4209.743487,4214.358871,4207.179384,4207.179384,4217.948615,4215.897333,4213.846051
35,0,4213.846051,4216.410153,4214.871692,4218.461435,4211.794769,4207.179384,4214.358871,4213.33323,4217.948615,4209.230666,4209.230666,4213.846051,4218.461435,4213.33323
36,0,4212.82041,4217.948615,4210.256307,4216.410153,4218.461435,4210.256307,4215.384512,4209.230666,4213.846051,4203.589641,4204.615282,4212.82041,4216.922974,4215.384512
37,0,4216.922974,4223.07682,4211.281948,4218.461435,4219.487076,4213.33323,4214.358871,4211.794769,4213.846051,4211.281948,4200.512718,4213.846051,4214.358871,4216.410153
38,0,4220.512717,4226.153743,4217.435794,4225.128102,4222.051179,4214.871692,4218.974256,4221.025538,4222.563999,4223.58964,4210.256307,4217.948615,4219.999897,4217.435794
39,0,4216.410153,4224.615281,4219.999897,4227.179384,4220.512717,4215.384512,4218.974256,4221.538358,4225.128102,4221.025538,4220.512717,4222.563999,4225.640922,4219.999897
40,0,4211.281948,4217.435794,4217.948615,4221.025538,4212.82041,4211.794769,4213.846051,4218.461435,4217.948615,4211.281948,4208.717846,4224.102461,4216.410153,4217.948615
41,0,4210.256307,4213.846051,4216.922974,4219.487076,4211.794769,4208.205025,4213.33323,4219.487076,4215.384512,4207.692205,4198.461436,4220.512717,4204.102461,4213.33323
42,0,4208.205025,4218.461435,4215.384512,4224.102461,4215.897333,4208.205025,4214.358871,4218.974256,4217.435794,4210.256307,4209.230666,4215.897333,4203.589641,4211.281948
43,0,4209.743487,4223.58964,4216.410153,4229.743486,4218.974256,4210.769128,4214.871692,4218.461435,4215.897333,4210.769128,4217.435794,4219.487076,4210.256307,4213.33323
44,0,4210.769128,4219.999897,4215.897333,4228.205025,4214.871692,4208.205025,4214.358871,4211.281948,4206.153743,4197.948615,4202.051179,4218.461435,4205.640923,4212.307589
45,0,4210.769128,4219.487076,4214.871692,4224.102461,4215.897333,4209.743487,4214.358871,4205.128102,4204.102461,4199.487077,4198.974256,4218.461435,4201.538359,4213.33323
46,0,4214.871692,4222.563999,4222.051179,4226.153743,4218.974256,4210.769128,4214.358871,4212.82041,4214.358871,4217.948615,4215.897333,4229.230666,4210.769128,4222.563999
47,0,4219.999897,4226.153743,4230.769127,4232.307589,4218.461435,4209.743487,4216.410153,4220.512717,4219.999897,4221.538358,4221.538358,4234.871691,4218.461435,4232.307589
48,0,4219.487076,4226.666563,4226.153743,4229.743486,4214.358871,4212.307589,4219.999897,4216.410153,4215.384512,4214.358871,4218.974256,4226.666563,4218.974256,4231.281948
49,0,4218.974256,4223.58964,4217.435794,4224.102461,4209.230666,4214.358871,4220.512717,4216.410153,4214.871692,4220.512717,4223.58964,4223.58964,4221.538358,4225.640922
50,0,4217.435794,4218.461435,4214.358871,4225.128102,4209.743487,4211.281948,4217.435794,4219.487076,4218.461435,4222.563999,4219.999897,4224.615281,4221.025538,4223.07682
51,0,4209.230666,4214.358871,4214.871692,4225.640922,4213.33323,4211.794769,4215.897333,4217.948615,4215.384512,4213.846051,4209.743487,4221.025538,4215.384512,4220.512717
52,0,4209.743487,4218.461435,4219.487076,4229.230666,4212.82041,4221.538358,4223.58964,4222.051179,4217.948615,4218.974256,4217.435794,4227.179384,4216.410153,4223.07682
53,0,4214.871692,4222.051179,4219.999897,4231.794768,4208.205025,4225.640922,4231.794768,4229.230666,4226.153743,4226.666563,4224.102461,4233.84605,4217.948615,4223.07682
54,0,4214.358871,4222.051179,4216.922974,4230.256307,4213.33323,4221.025538,4233.33323,4229.230666,4225.128102,4224.615281,4219.999897,4234.358871,4215.384512,4221.025538
55,0,4210.769128,4217.948615,4216.410153,4228.205025,4219.487076,4216.410153,4228.205025,4225.128102,4218.974256,4226.153743,4225.128102,4234.871691,4217.948615,4223.58964
56,0,4214.871692,4220.512717,4219.487076,4231.794768,4222.563999,4217.435794,4226.666563,4225.640922,4226.153743,4233.84605,4234.358871,4238.461435,4226.666563,4232.820409
57,0,4217.435794,4222.051179,4216.922974,4229.743486,4223.58964,4218.974256,4227.692204,4227.179384,4231.281948,4230.769127,4224.102461,4235.384512,4223.58964,4230.769127
58,0,4215.384512,4219.487076,4214.358871,4224.102461,4219.487076,4220.512717,4226.153743,4225.640922,4221.025538,4219.999897,4214.871692,4231.794768,4214.358871,4221.025538
59,0,4213.846051,4216.922974,4215.384512,4223.07682,4209.230666,4216.410153,4219.487076,4219.487076,4208.717846,4211.281948,4219.999897,4229.743486,4214.358871,4221.538358
60,0,4215.384512,4222.563999,4219.999897,4228.205025,4211.281948,4212.82041,4217.948615,4220.512717,4211.794769,4219.487076,4227.692204,4231.281948,4225.128102,4232.307589
61,0,4221.538358,4232.820409,4227.179384,4235.384512,4223.58964,4221.025538,4229.230666,4229.743486,4223.07682,4239.487076,4236.922973,4241.538358,4235.897332,4240.512717
62,0,4228.205025,4236.410153,4230.256307,4241.025537,4227.692204,4230.256307,4237.948614,4235.384512,4232.307589,4249.230665,4247.179383,4248.717845,4244.615281,4243.076819
63,0,4227.179384,4231.281948,4228.205025,4240.512717,4221.538358,4222.051179,4229.743486,4229.230666,4233.33323,4244.615281,4242.051178,4243.58964,4239.999896,4241.025537
64,0,4223.07682,4230.769127,4226.153743,4239.487076,4219.487076,4216.410153,4222.051179,4224.102461,4228.205025,4240.512717,4233.33323,4239.487076,4233.84605,4238.974255
65,0,4221.025538,4229.743486,4221.025538,4236.922973,4222.563999,4222.051179,4221.538358,4223.07682,4222.051179,4231.794768,4230.769127,4234.871691,4228.717845,4229.743486
66,0,4216.922974,4223.07682,4215.897333,4227.692204,4224.615281,4218.974256,4219.999897,4218.974256,4218.461435,4214.358871,4219.999897,4224.615281,4214.871692,4216.922974
67,0,4208.717846,4217.948615,4214.358871,4224.102461,4224.102461,4213.846051,4218.974256,4217.435794,4217.435794,4209.743487,4210.769128,4220.512717,4204.615282,4213.846051
68,0,4205.128102,4218.461435,4213.33323,4227.179384,4217.948615,4218.974256,4219.999897,4223.58964,4219.487076,4221.025538,4217.948615,4221.025538,4212.307589,4218.461435
69,0,4212.307589,4222.051179,4213.33323,4229.230666,4212.82041,4221.538358,4221.538358,4227.179384,4224.102461,4227.692204,4228.717845,4223.07682,4225.128102,4219.999897
70,0,4218.974256,4227.692204,4214.871692,4233.33323,4222.563999,4218.461435,4223.58964,4224.102461,4227.179384,4224.615281,4228.205025,4226.153743,4227.179384,4224.615281
71,0,4215.897333,4230.256307,4217.435794,4235.384512,4231.281948,4220.512717,4224.615281,4225.128102,4228.717845,4231.794768,4228.717845,4229.743486,4226.153743,4231.281948
72,0,4208.717846,4219.999897,4210.256307,4224.615281,4219.999897,4217.948615,4219.999897,4225.128102,4224.615281,4232.820409,4229.230666,4224.615281,4222.051179,4223.58964
73,0,4207.179384,4209.743487,4203.589641,4219.487076,4212.82041,4215.897333,4220.512717,4221.025538,4216.922974,4219.999897,4220.512717,4219.487076,4216.922974,4212.82041
74,0,4206.666564,4206.666564,4208.717846,4218.974256,4219.999897,4218.974256,4226.666563,4220.512717,4214.871692,4215.897333,4211.794769,4216.410153,4212.307589,4210.256307
75,0,4207.179384,4211.281948,4214.358871,4219.487076,4223.58964,4221.538358,4231.281948,4224.615281,4219.999897,4222.051179,4218.974256,4214.358871,4211.794769,4212.307589
76,0,4208.205025,4209.743487,4209.743487,4221.538358,4217.948615,4219.999897,4229.230666,4223.58964,4217.948615,4214.871692,4228.717845,4211.794769,4211.794769,4213.846051
77,0,4209.743487,4203.07682,4212.307589,4218.974256,4214.358871,4220.512717,4228.205025,4221.538358,4215.384512,4205.640923,4224.102461,4215.897333,4206.666564,4216.410153
78,0,4207.692205,4195.897333,4215.384512,4205.128102,4207.692205,4215.384512,4229.230666,4220.512717,4215.384512,4206.153743,4213.33323,4222.051179,4202.564,4214.358871
79,0,4208.205025,4198.974256,4213.846051,4205.640923,4205.640923,4214.358871,4231.281948,4223.58964,4216.410153,4209.230666,4219.487076,4224.102461,4212.307589,4214.871692
80,0,4213.33323,4210.256307,4216.410153,4216.410153,4209.743487,4223.07682,4233.33323,4226.666563,4218.974256,4209.230666,4231.281948,4224.615281,4219.999897,4222.563999
81,0,4219.999897,4209.230666,4225.128102,4215.384512,4210.256307,4225.128102,4230.769127,4224.615281,4223.07682,4208.717846,4231.794768,4229.230666,4216.922974,4227.179384
82,0,4220.512717,4197.948615,4226.153743,4207.692205,4203.589641,4218.461435,4222.563999,4219.999897,4218.974256,4208.205025,4223.07682,4228.205025,4213.846051,4222.563999
83,0,4222.563999,4202.051179,4226.666563,4209.230666,4202.564,4216.922974,4219.999897,4217.948615,4214.358871,4206.153743,4223.07682,4224.615281,4221.025538,4224.102461
84,0,4227.179384,4211.281948,4233.84605,4215.897333,4208.717846,4219.487076,4221.538358,4218.461435,4216.410153,4199.487077,4226.666563,4227.692204,4219.999897,4229.743486
85,0,4217.435794,4201.025538,4234.871691,4213.33323,4208.205025,4221.025538,4225.128102,4216.410153,4216.410153,4198.461436,4208.717846,4227.179384,4195.897333,4218.461435
86,0,4207.179384,4188.717846,4227.692204,4205.128102,4202.051179,4219.999897,4229.743486,4214.871692,4214.871692,4201.025538,4195.384513,4219.487076,4185.128103,4205.128102
87,0,4210.769128,4191.281949,4225.640922,4204.615282,4199.487077,4217.948615,4227.692204,4214.358871,4214.358871,4195.897333,4214.358871,4214.358871,4207.692205,4212.307589
88,0,4214.358871,4195.384513,4229.743486,4206.666564,4197.435795,4220.512717,4226.666563,4214.358871,4218.461435,4202.051179,4235.384512,4219.999897,4227.179384,4227.692204
89,0,4210.769128,4190.256308,4230.769127,4205.640923,4194.358872,4221.538358,4228.717845,4214.871692,4222.051179,4216.922974,4232.820409,4225.128102,4223.07682,4231.281948
90,0,4209.230666,4184.102462,4229.743486,4205.128102,4202.051179,4221.025538,4229.230666,4217.948615,4223.07682,4218.461435,4229.230666,4222.051179,4222.051179,4230.256307
91,0,4202.564,4173.333231,4223.58964,4196.922974,4205.640923,4217.435794,4225.128102,4221.538358,4221.538358,4210.256307,4228.717845,4219.487076,4227.692204,4232.820409
92,0,4196.410154,4162.564001,4220.512717,4185.640923,4195.384513,4211.794769,4221.538358,4225.128102,4221.538358,4212.307589,4230.256307,4225.640922,4233.84605,4236.922973
93,0,4198.974256,4155.384514,4223.58964,4182.05118,4186.153744,4208.717846,4219.999897,4226.153743,4219.999897,4211.794769,4235.897332,4231.281948,4233.33323,4233.84605
94,0,4197.435795,4153.333232,4222.563999,4185.128103,4190.769128,4214.871692,4226.153743,4228.205025,4222.051179,4210.256307,4237.948614,4228.717845,4230.256307,4232.307589
95,0,4195.384513,4155.897334,4217.948615,4184.102462,4192.30759,4218.461435,4234.358871,4230.769127,4229.230666,4218.974256,4235.384512,4225.128102,4236.410153,4238.461435
96,0,4206.666564,4167.692206,4222.051179,4186.666564,4190.769128,4218.974256,4234.358871,4229.743486,4235.384512,4226.153743,4238.974255,4231.281948,4245.128101,4246.666563
97,0,4213.846051,4176.922975,4227.179384,4192.30759,4191.794769,4223.07682,4232.820409,4227.692204,4235.384512,4227.692204,4244.615281,4239.999896,4243.58964,4248.205024
98,0,4207.179384,4172.820411,4225.128102,4193.846051,4194.358872,4227.179384,4234.358871,4230.769127,4235.384512,4231.281948,4249.230665,4236.922973,4243.076819,4246.666563
99,0,4202.051179,4164.102462,4219.487076,4187.179385,4191.281949,4219.999897,4226.153743,4225.640922,4230.256307,4225.128102,4241.025537,4223.07682,4236.410153,4236.922973
100,0,4206.153743,4167.692206,4217.435794,4184.102462,4190.256308,4213.846051,4219.999897,4213.33323,4222.051179,4216.410153,4228.205025,4215.897333,4225.128102,4229.230666
101,0,4210.256307,4173.333231,4219.487076,4190.256308,4195.384513,4219.487076,4222.563999,4213.846051,4223.58964,4218.974256,4232.307589,4219.999897,4228.205025,4230.256307
102,0,4207.692205,4169.743488,4220.512717,4194.358872,4195.897333,4220.512717,4223.07682,4219.487076,4228.205025,4217.948615,4235.897332,4222.563999,4235.897332,4225.640922
103,0,4203.07682,4163.076821,4215.897333,4185.640923,4187.179385,4209.230666,4220.512717,4218.461435,4221.538358,4210.256307,4227.179384,4216.410153,4225.640922,4219.487076
104,0,4201.538359,4161.025539,4215.897333,4184.102462,4183.589641,4206.666564,4223.58964,4214.871692,4217.435794,4213.33323,4222.563999,4212.82041,4212.307589,4223.58964
105,0,4202.564,4166.153744,4218.974256,4196.410154,4194.358872,4215.897333,4223.58964,4215.384512,4221.025538,4213.846051,4227.692204,4214.871692,4219.487076,4228.717845
106,0,4206.666564,4176.410154,4218.974256,4198.461436,4199.487077,4218.461435,4219.487076,4215.897333,4218.461435,4212.307589,4235.384512,4217.948615,4235.384512,4231.281948
107,0,4209.743487,4181.538359,4217.435794,4193.846051,4188.717846,4212.307589,4217.435794,4213.33323,4218.461435,4223.07682,4232.307589,4222.563999,4234.871691,4235.897332
108,0,4208.205025,4181.538359,4215.384512,4198.461436,4186.666564,4210.769128,4214.358871,4209.743487,4222.563999,4227.692204,4227.692204,4220.512717,4228.717845,4234.871691
